SEX;SCORED_1_LINE;SCORED_2_LINE;SCORED;DEFENCE_0;DEFENCE_1;DEFENCE_2;DEFENCE_3;DEFENCE;GIVEN_POINT;FRAME;LANDING;LINE;OTHER_ERRORS;OVERTURNING_FAILED;ENGAGE_FAILED;SWITCH_FAILED;CONSTRUCTION_FAILED;OTHER_FOULS;FOUL;TOTAL_SHOT_1_LINE;TOTAL_SHOT_2_LINE;TOTAL_SHOT;%SHOT_SCORED_1_LINE;%SHOT_SCORED_2_LINE;%SHOT_SCORED;CAUGHT_1_LINE;CAUGHT_2_LINE;DEFENSIVE_TOUCH;CAUGHT;DROPPED;TOTAL_DEFENCE;%SHOT_DEFENDED;MIN;PPM;DPM;TRUE_POINTS;TPPM;%TRUE_SHOT_SCORED;POINT_ON_TEAM;DEFENCE_ON _TEAM;TRUE_POINT_ON_TEAM;VAL_OFF;VAL_DEF;VAL;VALPM;VAL_ON_TEAM;ROLE
0;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;9;0;;;;;;;;;;;;;;9;;;Pivot
0;;;6;;;;;6;0;;;;;;;;;;0;;;12;;;50;;;;2;3;;;;;;;;;;;;;;5;;;Wing
0;;;15;;;;;4;3;;;;;;;;;;0;;;22;;;68;;;;4;1;;;;;;;;;;;;;;14;;;Wing
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;2;0;;;;;;;;;;;;;;2;;;Pivot
0;;;4;;;;;4;1;;;;;;;;;;1;;;10;;;40;;;;3;1;;;;;;;;;;;;;;3.5;;;Pivot
0;;;9;;;;;2;0;;;;;;;;;;0;;;11;;;82;;;;1;1;;;;;;;;;;;;;;9;;;Wing
0;;;0;;;;;4;0;;;;;;;;;;0;;;4;;;0;;;;0;0;;;;;;;;;;;;;;-2;;;Wing
0;;;36;;;;;8;1;;;;;;;;;;1;;;46;;;78;;;;7;3;;;;;;;;;;;;;;37.5;;;Wing
0;;;0;;;;;2;0;;;;;;;;;;0;;;2;;;0;;;;4;1;;;;;;;;;;;;;;3;;;Pivot
0;;;1;;;;;2;0;;;;;;;;;;0;;;3;;;33;;;;5;4;;;;;;;;;;;;;;5;;;Wing
0;;;1;;;;;3;1;;;;;;;;;;0;;;5;;;20;;;;3;2;;;;;;;;;;;;;;1.5;;;Wing
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;3;0;;;;;;;;;;;;;;3;;;Pivot
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;2;1;;;;;;;;;;;;;;2;;;Pivot
0;;;10;;;;;7;1;;;;;;;;;;1;;;19;;;53;;;;1;2;;;;;;;;;;;;;;6;;;Wing
0;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;2;0;;;;;;;;;;;;;;2;;;Pivot
0;;;18;;;;;2;1;;;;;;;;;;0;;;21;;;86;;;;6;3;;;;;;;;;;;;;;22;;;Wing
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;0;2;;;;;;;;;;;;;;0;;;Pivot
0;;;16;;;;;2;1;;;;;;;;;;1;;;20;;;80;;;;3;3;;;;;;;;;;;;;;16.5;;;Pivot
0;;;19;;;;;7;2;;;;;;;;;;4;;;32;;;59;;;;7;1;;;;;;;;;;;;;;18.5;;;Wing
;;;0;;;;;1;0;;;;;;;;;;0;;;1;;;0;;;;3;2;;;;;;;;;;;;;;2.5;;;Pivot
0;;;10;;;;;3;1;;;;;;;;;;0;;;14;;;71;;;;5;1;;;;;;;;;;;;;;12.5;;;Wing
0;;;12;;;;;4;0;;;;;;;;;;4;;;20;;;60;;;;5;0;;;;;;;;;;;;;;13;;;Wing
0;;;5;;;;;0;0;;;;;;;;;;0;;;5;;;100;;;;1;3;;;;;;;;;;;;;;6;;;Wing
0;;;4;;;;;1;1;;;;;;;;;;0;;;6;;;67;;;;0;1;;;;;;;;;;;;;;2.5;;;Wing
0;;;15;;;;;5;1;;;;;;;;;;2;;;23;;;65;;;;4;5;;;;;;;;;;;;;;14.5;;;Wing
0;;;26;;;;;5;3;;;;;;;;;;1;;;35;;;74;;;;5;1;;;;;;;;;;;;;;25;;;Wing
0;;;2;;;;;2;2;;;;;;;;;;0;;;6;;;33;;;;0;2;;;;;;;;;;;;;;-1;;;Wing
;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;3;0;;;;;;;;;;;;;;3;;;Pivot
;;;18;;;;;9;0;;;;;;;;;;0;;;27;;;67;;;;1;4;;;;;;;;;;;;;;14.5;;;Wing
;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;3;4;;;;;;;;;;;;;;3;;;Pivot
0;;;0;;;;;2;0;;;;;;;;;;0;;;2;;;0;;;;1;1;;;;;;;;;;;;;;0;;;Wing
0;;;6;;;;;3;1;;;;;;;;;;0;;;10;;;60;;;;2;0;;;;;;;;;;;;;;5.5;;;Wing
0;;;8;;;;;5;2;;;;;;;;;;2;;;17;;;47;;;;1;0;;;;;;;;;;;;;;3.5;;;Wing
;;;1;;;;;0;0;;;;;;;;;;0;;;1;;;100;;;;1;1;;;;;;;;;;;;;;2;;;Pivot
0;;;19;;;;;5;0;;;;;;;;;;2;;;26;;;73;;;;4;0;;;;;;;;;;;;;;19.5;;;Wing
0;;;7;;;;;4;1;;;;;;;;;;0;;;12;;;58;;;;2;0;;;;;;;;;;;;;;6;;;Wing
;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;5;2;;;;;;;;;;;;;;5;;;Pivot
0;;;1;;;;;2;3;;;;;;;;;;0;;;6;;;17;;;;1;0;;;;;;;;;;;;;;-2;;;Wing
0;;;31;;;;;4;3;;;;;;;;;;0;;;38;;;82;;;;5;5;;;;;;;;;;;;;;31;;;Wing
;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;2;0;;;;;;;;;;;;;;2;;;Pivot
0;;;2;;;;;1;0;;;;;;;;;;0;;;3;;;67;;;;2;0;;;;;;;;;;;;;;3.5;;;Pivot
0;;;9;;;;;2;0;;;;;;;;;;0;;;11;;;82;;;;1;0;;;;;;;;;;;;;;9;;;Wing
0;;;6;;;;;2;0;;;;;;;;;;0;;;8;;;75;;;;4;3;;;;;;;;;;;;;;9;;;Pivot
0;;;4;;;;;3;1;;;;;;;;;;0;;;8;;;50;;;;0;0;;;;;;;;;;;;;;1.5;;;Wing
;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;2;0;;;;;;;;;;;;;;2;;;Pivot
0;;;26;;;;;10;4;;;;;;;;;;1;;;41;;;63;;;;7;6;;;;;;;;;;;;;;23.5;;;Wing
0;;;1;;;;;4;0;;;;;;;;;;0;;;5;;;20;;;;0;0;;;;;;;;;;;;;;-1;;;Wing
;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;3;0;;;;;;;;;;;;;;3;;;Pivot
0;;;26;;;;;8;4;;;;;;;;;;2;;;40;;;65;;;;6;3;;;;;;;;;;;;;;23;;;Wing
;;;3;;;;;0;0;;;;;;;;;;0;;;3;;;100;;;;0;1;;;;;;;;;;;;;;3;;;Wing
;;;1;;;;;0;0;;;;;;;;;;0;;;1;;;100;;;;1;2;;;;;;;;;;;;;;2;;;Pivot
;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;2;0;;;;;;;;;;;;;;2;;;Pivot
;;;4;;;;;4;0;;;;;;;;;;1;;;9;;;44;;;;1;3;;;;;;;;;;;;;;2.5;;;Wing
;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;2;0;;;;;;;;;;;;;;2;;;Pivot
0;;;3;;;;;1;0;;;;;;;;;;0;;;4;;;75;;;;1;0;;;;;;;;;;;;;;3.5;;;Wing
;;;0;;;;;1;0;;;;;;;;;;1;;;2;;;0;;;;0;0;;;;;;;;;;;;;;-1;;;Wing
0;;;15;;;;;8;0;;;;;;;;;;0;;;23;;;65;;;;5;1;;;;;;;;;;;;;;16;;;Wing
1;;;0;;;;;0;0;;;;;;;;;;1;;;1;;;0;;;;5;0;;;;;;;;;;;;;;4.5;;;Pivot
0;;;2;;;;;3;0;;;;;;;;;;0;;;5;;;40;;;;1;1;;;;;;;;;;;;;;1.5;;;Pivot
0;;;5;;;;;6;3;;;;;;;;;;0;;;14;;;36;;;;4;1;;;;;;;;;;;;;;3;;;Wing
0;;;10;;;;;2;1;;;;;;;;;;1;;;14;;;71;;;;1;0;;;;;;;;;;;;;;8.5;;;Wing
0;;;0;;;;;2;0;;;;;;;;;;0;;;2;;;0;;;;5;1;;;;;;;;;;;;;;4;;;Pivot
0;;;8;;;;;8;1;;;;;;;;;;1;;;18;;;44;;;;2;1;;;;;;;;;;;;;;4.5;;;Wing
0;;;10;;;;;3;0;;;;;;;;;;1;;;14;;;71;;;;2;0;;;;;;;;;;;;;;10;;;Wing
0;;;33;;;;;6;1;;;;;;;;;;0;;;40;;;83;;;;6;1;;;;;;;;;;;;;;35;;;Wing
0;;;2;;;;;2;1;;;;;;;;;;1;;;6;;;33;;;;6;2;;;;;;;;;;;;;;5.5;;;Pivot
0;;;2;;;;;6;0;;;;;;;;;;0;;;8;;;25;;;;2;5;;;;;;;;;;;;;;1;;;Wing
0;;;11;;;;;8;1;;;;;;;;;;0;;;20;;;55;;;;5;1;;;;;;;;;;;;;;11;;;Wing
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;2;0;;;;;;;;;;;;;;2;;;Pivot
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;8;0;;;;;;;;;;;;;;8;;;Pivot
0;;;7;;;;;3;1;;;;;;;;;;0;;;11;;;64;;;;2;2;;;;;;;;;;;;;;6.5;;;Wing
0;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;1;0;;;;;;;;;;;;;;1;;;Wing
0;;;29;;;;;6;1;;;;;;;;;;0;;;36;;;81;;;;3;2;;;;;;;;;;;;;;28;;;Wing
0;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;1;0;;;;;;;;;;;;;;1;;;Pivot
0;;;2;;;;;1;0;;;;;;;;;;1;;;4;;;50;;;;2;3;;;;;;;;;;;;;;3;;;Pivot
0;;;4;;;;;3;0;;;;;;;;;;0;;;7;;;57;;;;2;1;;;;;;;;;;;;;;4.5;;;Wing
0;;;15;;;;;2;1;;;;;;;;;;1;;;19;;;79;;;;3;8;;;;;;;;;;;;;;15.5;;;Wing
0;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;2;1;;;;;;;;;;;;;;2;;;Pivot
0;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;1;1;;;;;;;;;;;;;;1;;;Wing
0;;;2;;;;;0;0;;;;;;;;;;0;;;2;;;100;;;;2;2;;;;;;;;;;;;;;4;;;Wing
0;;;30;;;;;6;3;;;;;;;;;;2;;;41;;;73;;;;2;5;;;;;;;;;;;;;;25;;;Wing
0;;;1;;;;;3;0;;;;;;;;;;0;;;4;;;25;;;;3;1;;;;;;;;;;;;;;2.5;;;Pivot
0;;;1;;;;;0;0;;;;;;;;;;0;;;1;;;100;;;;0;1;;;;;;;;;;;;;;1;;;Pivot
0;;;7;;;;;2;1;;;;;;;;;;0;;;10;;;70;;;;4;1;;;;;;;;;;;;;;9;;;Wing
0;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;0;1;;;;;;;;;;;;;;0;;;Pivot
0;;;2;;;;;0;0;;;;;;;;;;0;;;2;;;100;;;;2;8;;;;;;;;;;;;;;4;;;Wing
0;;;12;;;;;5;0;;;;;;;;;;0;;;17;;;71;;;;1;0;;;;;;;;;;;;;;10.5;;;Wing
0;;;26;;;;;7;1;;;;;;;;;;0;;;34;;;76;;;;2;0;;;;;;;;;;;;;;23.5;;;Wing
0;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;5;0;;;;;;;;;;;;;;5;;;Pivot
0;;;8;;;;;8;1;;;;;;;;;;0;;;17;;;47;;;;3;3;;;;;;;;;;;;;;6;;;Wing
0;;;5;;;;;4;0;;;;;;;;;;1;;;10;;;50;;;;0;3;;;;;;;;;;;;;;2.5;;;Wing
0;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;4;0;;;;;;;;;;;;;;4;;;Pivot
0;;;1;;;;;0;0;;;;;;;;;;0;;;1;;;100;;;;3;0;;;;;;;;;;;;;;4;;;Pivot
0;;;6;;;;;3;1;;;;;;;;;;0;;;10;;;60;;;;0;1;;;;;;;;;;;;;;3.5;;;Wing
0;;;1;;;;;3;0;;;;;;;;;;0;;;4;;;25;;;;0;0;;;;;;;;;;;;;;-0.5;;;Wing
0;;;1;;;;;0;0;;;;;;;;;;0;;;1;;;100;;;;0;0;;;;;;;;;;;;;;1;;;Pivot
0;;;3;;;;;1;0;;;;;;;;;;0;;;4;;;75;;;;2;0;;;;;;;;;;;;;;4.5;;;Wing
0;;;1;;;;;3;0;;;;;;;;;;0;;;4;;;25;;;;3;0;;;;;;;;;;;;;;2.5;;;Pivot
0;;;7;;;;;0;2;;;;;;;;;;0;;;9;;;78;;;;4;4;;;;;;;;;;;;;;9;;;Wing
0;;;15;;;;;7;1;;;;;;;;;;0;;;23;;;65;;;;5;6;;;;;;;;;;;;;;15.5;;;Wing
0;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;6;1;;;;;;;;;;;;;;6;;;Pivot
0;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;2;0;;;;;;;;;;;;;;2;;;Pivot
0;;;16;;;;;4;5;;;;;;;;;;0;;;25;;;64;;;;2;2;;;;;;;;;;;;;;11;;;Wing
0;;;2;;;;;1;1;;;;;;;;;;0;;;4;;;50;;;;0;0;;;;;;;;;;;;;;0.5;;;Wing
0;;;9;;;;;1;0;;;;;;;;;;0;;;10;;;90;;;;1;0;;;;;;;;;;;;;;9.5;;;Wing
1;;;15;;;;;13;1;;;;;;;;;;0;;;29;;;52;;;;10;1;;;;;;;;;;;;;;17.5;;;Wing
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;14;3;;;;;;;;;;;;;;14;;;Pivot
1;;;4;;;;;10;0;;;;;;;;;;0;;;14;;;29;;;;5;3;;;;;;;;;;;;;;4;;;Wing
1;;;11;;;;;18;3;;;;;;;;;;2;;;34;;;32;;;;4;3;;;;;;;;;;;;;;2;;;Wing
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;10;1;;;;;;;;;;;;;;10;;;Pivot
1;;;0;;;;;1;0;;;;;;;;;;0;;;1;;;0;;;;8;0;;;;;;;;;;;;;;7.5;;;Pivot
1;;;4;;;;;9;0;;;;;;;;;;1;;;14;;;29;;;;2;1;;;;;;;;;;;;;;1;;;Wing
1;;;2;;;;;6;0;;;;;;;;;;0;;;8;;;25;;;;2;1;;;;;;;;;;;;;;1;;;Wing
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;13;1;;;;;;;;;;;;;;13;;;Pivot
1;;;5;;;;;3;0;;;;;;;;;;0;;;8;;;63;;;;9;0;;;;;;;;;;;;;;12.5;;;Pivot
1;;;9;;;;;17;0;;;;;;;;;;1;;;27;;;33;;;;9;3;;;;;;;;;;;;;;9;;;Wing
1;;;8;;;;;6;0;;;;;;;;;;0;;;14;;;57;;;;4;7;;;;;;;;;;;;;;9;;;Wing
1;;;5;;;;;13;2;;;;;;;;;;0;;;20;;;25;;;;2;2;;;;;;;;;;;;;;-1.5;;;Wing
1;;;2;;;;;6;0;;;;;;;;;;0;;;8;;;25;;;;0;0;;;;;;;;;;;;;;-1;;;Wing
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;3;0;;;;;;;;;;;;;;3;;;Pivot
1;;;5;;;;;9;2;;;;;;;;;;0;;;16;;;31;;;;3;5;;;;;;;;;;;;;;1.5;;;Wing
1;;;0;;;;;1;0;;;;;;;;;;0;;;1;;;0;;;;0;0;;;;;;;;;;;;;;-0.5;;;Pivot
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;14;3;;;;;;;;;;;;;;14;;;Pivot
0;;;34;;;;;18;1;;;;;;;;;;0;;;53;;;64;;;;4;0;;;;;;;;;;;;;;28;;;Wing
0;;;4;;;;;4;0;;;;;;;;;;1;;;9;;;44;;;;7;0;;;;;;;;;;;;;;8.5;;;Pivot
0;;;6;;;;;3;0;;;;;;;;;;0;;;9;;;67;;;;2;1;;;;;;;;;;;;;;6.5;;;Wing
0;;;6;;;;;5;0;;;;;;;;;;1;;;12;;;50;;;;5;5;;;;;;;;;;;;;;8;;;Wing
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;2;1;;;;;;;;;;;;;;2;;;Pivot
0;;;1;;;;;1;1;;;;;;;;;;0;;;3;;;33;;;;1;2;;;;;;;;;;;;;;0.5;;;Wing
0;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;3;1;;;;;;;;;;;;;;3;;;Pivot
0;;;21;;;;;4;3;;;;;;;;;;2;;;30;;;70;;;;3;2;;;;;;;;;;;;;;18;;;Wing
0;;;0;;;;;1;0;;;;;;;;;;0;;;1;;;0;;;;8;1;;;;;;;;;;;;;;7.5;;;Pivot
0;;;13;;;;;4;1;;;;;;;;;;0;;;18;;;72;;;;2;1;;;;;;;;;;;;;;12;;;Wing
0;;;10;;;;;7;0;;;;;;;;;;1;;;18;;;56;;;;1;1;;;;;;;;;;;;;;7;;;Wing
0;;;0;;;;;2;0;;;;;;;;;;1;;;3;;;0;;;;2;0;;;;;;;;;;;;;;0.5;;;Pivot
1;;;0;;;;;1;0;;;;;;;;;;0;;;1;;;0;;;;9;0;;;;;;;;;;;;;;8.5;;;Pivot
0;;;12;;;;;5;0;;;;;;;;;;1;;;18;;;67;;;;6;2;;;;;;;;;;;;;;15;;;Wing
0;;;35;;;;;13;1;;;;;;;;;;0;;;49;;;71;;;;4;1;;;;;;;;;;;;;;31.5;;;Wing
0;;;1;;;;;0;0;;;;;;;;;;0;;;1;;;100;;;;3;1;;;;;;;;;;;;;;4;;;Pivot
0;;;3;;;;;3;1;;;;;;;;;;0;;;7;;;43;;;;2;3;;;;;;;;;;;;;;2.5;;;Wing
0;;;13;;;;;7;1;;;;;;;;;;1;;;22;;;59;;;;2;2;;;;;;;;;;;;;;10;;;Wing
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;5;0;;;;;;;;;;;;;;5;;;Pivot
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;3;0;;;;;;;;;;;;;;3;;;Pivot
0;;;4;;;;;2;1;;;;;;;;;;0;;;7;;;57;;;;5;2;;;;;;;;;;;;;;7;;;Wing
0;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;1;0;;;;;;;;;;;;;;1;;;Pivot
0;;;7;;;;;0;3;;;;;;;;;;0;;;10;;;70;;;;1;0;;;;;;;;;;;;;;5;;;Wing
0;;;0;;;;;1;0;;;;;;;;;;0;;;1;;;0;;;;3;0;;;;;;;;;;;;;;2.5;;;Pivot
0;;;11;;;;;8;0;;;;;;;;;;1;;;20;;;55;;;;4;1;;;;;;;;;;;;;;10.5;;;Wing
0;;;21;;;;;8;1;;;;;;;;;;2;;;32;;;66;;;;4;2;;;;;;;;;;;;;;19;;;Wing
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;5;1;;;;;;;;;;;;;;5;;;Pivot
0;;;1;;;;;1;0;;;;;;;;;;0;;;2;;;50;;;;4;2;;;;;;;;;;;;;;4.5;;;Pivot
0;;;10;;;;;5;1;;;;;;;;;;1;;;17;;;59;;;;3;1;;;;;;;;;;;;;;9;;;Wing
0;;;5;;;;;2;0;;;;;;;;;;0;;;7;;;71;;;;1;2;;;;;;;;;;;;;;5;;;Wing
0;;;21;;;;;8;1;;;;;;;;;;0;;;30;;;70;;;;2;0;;;;;;;;;;;;;;18;;;Wing
0;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;1;2;;;;;;;;;;;;;;1;;;Pivot
0;;;2;;;;;7;1;;;;;;;;;;0;;;10;;;20;;;;1;0;;;;;;;;;;;;;;-1.5;;;Wing
0;;;8;;;;;5;3;;;;;;;;;;0;;;16;;;50;;;;1;1;;;;;;;;;;;;;;3.5;;;Wing
0;;;2;;;;;4;0;;;;;;;;;;0;;;6;;;33;;;;4;1;;;;;;;;;;;;;;4;;;Pivot
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;2;3;;;;;;;;;;;;;;2;;;Pivot
0;;;0;;;;;8;0;;;;;;;;;;0;;;8;;;0;;;;1;0;;;;;;;;;;;;;;-3;;;Wing
0;;;5;;;;;5;1;;;;;;;;;;1;;;12;;;42;;;;0;0;;;;;;;;;;;;;;1;;;Wing
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;1;0;;;;;;;;;;;;;;1;;;Pivot
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;1;0;;;;;;;;;;;;;;1;;;Pivot
0;;;0;;;;;1;2;;;;;;;;;;1;;;4;;;0;;;;0;0;;;;;;;;;;;;;;-3;;;Wing
0;;;5;;;;;1;2;;;;;;;;;;2;;;10;;;50;;;;0;0;;;;;;;;;;;;;;1.5;;;Wing
0;;;13;;;;;2;1;;;;;;;;;;1;;;17;;;76;;;;1;2;;;;;;;;;;;;;;11.5;;;Wing
0;;;1;;;;;0;0;;;;;;;;;;0;;;1;;;100;;;;6;4;;;;;;;;;;;;;;7;;;Pivot
0;;;6;;;;;2;3;;;;;;;;;;0;;;11;;;55;;;;3;1;;;;;;;;;;;;;;5;;;Wing
0;;;5;;;;;1;0;;;;;;;;;;0;;;6;;;83;;;;2;1;;;;;;;;;;;;;;6.5;;;Wing
0;;;6;;;;;1;0;;;;;;;;;;0;;;7;;;86;;;;9;1;;;;;;;;;;;;;;14.5;;;Pivot
0;;;4;;;;;3;2;;;;;;;;;;1;;;10;;;40;;;;6;1;;;;;;;;;;;;;;6;;;Wing
0;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;1;0;;;;;;;;;;;;;;1;;;Wing
0;;;6;;;;;1;0;;;;;;;;;;0;;;7;;;86;;;;5;2;;;;;;;;;;;;;;10.5;;;Wing
0;;;9;;;;;4;2;;;;;;;;;;1;;;16;;;56;;;;5;2;;;;;;;;;;;;;;9.5;;;Wing
0;;;10;;;;;0;1;;;;;;;;;;0;;;11;;;91;;;;1;1;;;;;;;;;;;;;;10;;;Wing
0;;;6;;;;;6;2;;;;;;;;;;0;;;14;;;43;;;;7;2;;;;;;;;;;;;;;8;;;Wing
0;;;2;;;;;1;0;;;;;;;;;;0;;;3;;;67;;;;7;1;;;;;;;;;;;;;;8.5;;;Pivot
0;;;13;;;;;2;1;;;;;;;;;;1;;;17;;;76;;;;4;2;;;;;;;;;;;;;;14.5;;;Wing
0;;;20;;;;;4;3;;;;;;;;;;0;;;27;;;74;;;;4;3;;;;;;;;;;;;;;19;;;Wing
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;7;0;;;;;;;;;;;;;;7;;;Pivot
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;5;1;;;;;;;;;;;;;;5;;;Pivot
0;;;6;;;;;5;0;;;;;;;;;;0;;;11;;;55;;;;1;1;;;;;;;;;;;;;;4.5;;;Wing
0;;;2;;;;;4;1;;;;;;;;;;0;;;7;;;29;;;;0;0;;;;;;;;;;;;;;-1;;;Wing
0;;;2;;;;;3;0;;;;;;;;;;0;;;5;;;40;;;;1;7;;;;;;;;;;;;;;1.5;;;Wing
;;;2;;;;;2;0;;;;;;;;;;0;;;4;;;50;;;;0;1;;;;;;;;;;;;;;1;;;Wing
;;;6;;;;;8;0;;;;;;;;;;0;;;14;;;43;;;;4;1;;;;;;;;;;;;;;6;;;Wing
0;;;9;;;;;4;0;;;;;;;;;;0;;;13;;;69;;;;7;0;;;;;;;;;;;;;;14;;;Pivot
0;;;1;;;;;4;1;;;;;;;;;;1;;;7;;;14;;;;2;2;;;;;;;;;;;;;;-0.5;;;Wing
0;;;7;;;;;5;0;;;;;;;;;;1;;;13;;;54;;;;2;3;;;;;;;;;;;;;;6;;;Wing
0;;;2;;;;;2;1;;;;;;;;;;1;;;6;;;33;;;;2;5;;;;;;;;;;;;;;1.5;;;Pivot
0;;;16;;;;;8;1;;;;;;;;;;2;;;27;;;59;;;;10;2;;;;;;;;;;;;;;20;;;Pivot
;;;2;;;;;5;4;;;;;;;;;;0;;;11;;;18;;;;0;1;;;;;;;;;;;;;;-4.5;;;Wing
0;;;20;;;;;8;1;;;;;;;;;;1;;;30;;;67;;;;6;3;;;;;;;;;;;;;;20.5;;;Wing
0;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;6;0;;;;;;;;;;;;;;6;;;Pivot
0;;;2;;;;;5;0;;;;;;;;;;1;;;8;;;25;;;;2;2;;;;;;;;;;;;;;1;;;Wing
0;;;13;;;;;10;1;;;;;;;;;;0;;;24;;;54;;;;7;5;;;;;;;;;;;;;;14;;;Wing
0;;;1;;;;;1;1;;;;;;;;;;1;;;4;;;25;;;;7;1;;;;;;;;;;;;;;6;;;Pivot
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;2;0;;;;;;;;;;;;;;2;;;Pivot
0;;;17;;;;;4;2;;;;;;;;;;0;;;23;;;74;;;;2;2;;;;;;;;;;;;;;15;;;Wing
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;4;1;;;;;;;;;;;;;;4;;;Pivot
0;;;0;;;;;0;1;;;;;;;;;;0;;;1;;;0;;;;1;0;;;;;;;;;;;;;;0;;;Wing
0;;;3;;;;;0;2;;;;;;;;;;0;;;5;;;60;;;;1;0;;;;;;;;;;;;;;2;;;Wing
0;;;15;;;;;9;0;;;;;;;;;;0;;;24;;;63;;;;4;3;;;;;;;;;;;;;;14.5;;;Wing
1;;;1;;;;;0;1;;;;;;;;;;0;;;2;;;50;;;;1;1;;;;;;;;;;;;;;1;;;Pivot
0;;;0;;;;;2;0;;;;;;;;;;0;;;2;;;0;;;;5;1;;;;;;;;;;;;;;4;;;Pivot
0;;;4;;;;;10;1;;;;;;;;;;0;;;15;;;27;;;;1;2;;;;;;;;;;;;;;-1;;;Wing
0;;;12;;;;;5;1;;;;;;;;;;0;;;18;;;67;;;;2;2;;;;;;;;;;;;;;10.5;;;Wing
0;;;1;;;;;0;1;;;;;;;;;;0;;;2;;;50;;;;8;1;;;;;;;;;;;;;;8;;;Pivot
0;;;13;;;;;10;3;;;;;;;;;;0;;;26;;;50;;;;7;3;;;;;;;;;;;;;;12;;;Wing
0;;;4;;;;;2;0;;;;;;;;;;0;;;6;;;67;;;;0;0;;;;;;;;;;;;;;3;;;Wing
0;;;7;;;;;12;2;;;;;;;;;;0;;;21;;;33;;;;3;0;;;;;;;;;;;;;;2;;;Wing
0;;;33;;;;;10;1;;;;;;;;;;0;;;44;;;75;;;;3;0;;;;;;;;;;;;;;30;;;Wing
0;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;12;4;;;;;;;;;;;;;;12;;;Pivot
0;;;6;;;;;12;1;;;;;;;;;;2;;;21;;;29;;;;9;1;;;;;;;;;;;;;;7;;;Wing
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;5;0;;;;;;;;;;;;;;5;;;Pivot
1;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;;;;;4;1;;;;;;;;;;;;;;4;;;Pivot
0;;;2;;;;;4;1;;;;;;;;;;1;;;8;;;25;;;;0;0;;;;;;;;;;;;;;-1.5;;;Wing
0;;;2;;;;;4;0;;;;;;;;;;0;;;6;;;33;;;;0;1;;;;;;;;;;;;;;0;;;Wing
